most_info_gvm_print,most_info_gv_emails,most_info_gvm_website,most_info_gv_publications,most_info_media,most_info_wordofmouth_alumni,most_info_socialmedia,most_info_lanthorn,most_info_other,info_text,where_read,num_issues,website_enjoy_likert,website_navigate_likert,website_design_likert,website_connected_likert,website_proud_likert,print_enjoy_likert,print_design_likert,print_connected_likert,print_proud_likert,gvsu_engagement,num_articles,drive_to_website,website_only,website_engagment,website_engagment_text,action_saved_article,action_discussed_article,action_recommended_gv,action_attended_event,action_donated,action_visited_website,action_contacted_classmate,action_shared_article_social_media,action_shared_article_email,action_none,opting,comments,age,relation_alumni,relation_undergrad,relation_grad,relation_family_undergrad,relation_faculty,relation_family_faculty,relation_donor,relation_other,relation_text,avid_reader,key_pop,num_actions
1,1,NA,NA,NA,1,1,NA,NA,NA,Both,3,3,4,4,3,3,4,4,3,4,Neutral,3,Word of Mouth,Yes,I don't know/I'm not sure,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,66+,NA,NA,NA,1,NA,NA,NA,1,sports fan,0-4 articles,Other,2
1,NA,NA,NA,NA,NA,NA,NA,1,Holland Sentinel,Print issues,2,2,2,3,2,2,4,4,3,3,Neutral,2,Link within printed Issue,I don't know/I'm not sure,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,No,66+,NA,NA,NA,1,1,NA,1,NA,NA,0-4 articles,Other,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,2,3,3,3,3,4,4,4,3,Neutral,0,Word of Mouth,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,66+,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't read the GVM,1,3,3,3,4,3,4,4,5,4,Agree,1,NA,I don't know/I'm not sure,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,3,2,4,4,5,3,4,4,4,Neutral,2,Social Media,No,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,17-24,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,GVM Website,2,3,3,3,4,5,3,4,4,4,Neutral,15,Email,Yes,It is currently engaging,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,5-10+ Articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,4,3,5,5,5,5,5,5,5,Agree,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,I enjoy the printed version!,25-35,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Other,3
1,1,1,1,NA,NA,NA,NA,NA,NA,Both,3,5,5,5,5,4,5,5,5,5,Neutral,15,Email,No,It is currently engaging,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,5-10+ Articles,Alumni over 35,4
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,4,5,4,4,Agree,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,I enjoyed the online calligraphy workshop offered during the pandemic. Would like to try more workshops.,50-65,1,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,2
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,5,4,4,5,5,5,5,Agree,15,Email,Yes,Easier navigation,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,Excellent magazine,66+,NA,NA,NA,NA,1,NA,NA,NA,NA,5-10+ Articles,Other,3
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Both,1,5,4,5,5,5,5,5,5,5,Agree,7,Email,I don't know/I'm not sure,I don't use the website,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,50-65,NA,NA,NA,NA,1,NA,NA,NA,NA,5-10+ Articles,Other,2
1,NA,1,NA,1,1,1,NA,NA,NA,Print issues,3,3,3,3,3,4,5,5,5,5,Agree,0,Social Media,I don't know/I'm not sure,I don't use the website,NA,1,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,25-35,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,4
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Both,2,5,5,5,5,4,4,2,5,4,Agree,5,Link within printed Issue,Yes,It is currently engaging,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,50-65,NA,NA,NA,NA,NA,NA,NA,1,Family member of graduate,5-10+ Articles,Other,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,1,3,3,3,3,5,5,5,5,Agree,1,Email,I don't know/I'm not sure,I don't use the website,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,50-65,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,3
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't read the GVM,0,3,3,3,3,3,3,3,3,3,Neutral,0,Link within printed Issue,Yes,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,I would like to request a hard copy to my address on file or a link. I will have to take a look at the website or magazine and see what I am missing. Thanks,50-65,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,NA,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,3,3,3,3,3,5,5,5,5,Agree,2,Social Media,No,I don't know/I'm not sure,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,I enjoy the printed magazine.,50-65,1,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,2
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,1,3,3,3,3,5,5,5,5,Agree,0,Email,Yes,I don't use the website,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,3
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Both,1,4,4,4,5,3,5,5,4,3,Agree,6,Email,No,I don't know/I'm not sure,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,66+,NA,NA,NA,NA,NA,NA,1,NA,NA,5-10+ Articles,Other,1
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,4,3,3,3,3,5,5,5,5,Agree,1,Social Media,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,No,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,5,Agree,0,Link within printed Issue,I don't know/I'm not sure,It is currently engaging,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,3
NA,1,1,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,4,4,4,4,5,5,5,5,Agree,6,Email,I don't know/I'm not sure,I don't know/I'm not sure,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,5-10+ Articles,Alumni over 35,1
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,3,5,5,5,5,5,5,5,5,Agree,3,Social Media,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,25-35,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,5,4,4,5,Neutral,2,Email,I don't know/I'm not sure,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,GVM Website,1,3,3,3,3,3,3,3,3,3,Agree,7,Email,Yes,It is currently engaging,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,66+,NA,NA,NA,NA,NA,NA,NA,NA,NA,5-10+ Articles,Other,1
1,NA,NA,NA,1,1,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,4,Agree,0,Word of Mouth,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,66+,NA,NA,NA,1,NA,NA,NA,1,work as standard patient with medical programs,0-4 articles,Other,1
NA,NA,NA,NA,NA,NA,NA,NA,1,I work at GVSU,Print issues,1,3,3,3,1,3,4,3,1,3,Disagree,0,Word of Mouth,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"(1) Take my answers with  a grain of salt.  I work here, so the magazine is not an important source of motivation for me. (2) Too many things have moved online.  I already have more content on my ""readme"" list than I can get to.",36-49,1,NA,NA,1,1,NA,1,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,1,1,NA,NA,NA,Print issues,3,3,3,3,3,3,4,5,5,5,Agree,2,Social Media,No,I don't know/I'm not sure,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Alumni over 35,3
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,2,3,3,3,3,3,5,4,5,4,Neutral,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,4,Neutral,0,NA,I don't know/I'm not sure,I don't use the website,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Both,2,4,4,4,4,4,5,5,5,5,Agree,4,Email,Yes,More specific recommendations,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,4
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,1,3,3,5,3,5,5,5,5,5,Agree,1,Email,No,I don't use the website,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,25-35,NA,NA,1,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,3,3,3,3,3,5,5,5,5,Neutral,0,Email,Yes,Other,I was unaware of the website.,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,2,2,3,3,3,3,2,3,3,3,Neutral,0,Social Media,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,1,1,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,4,3,3,5,4,5,3,Neutral,3,Link within printed Issue,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,50-65,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,4,4,Agree,0,Link within printed Issue,No,I don't use the website,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,1,3,3,3,3,3,5,5,5,5,Neutral,0,Link within printed Issue,Yes,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,I especially like to know what happened to certain classmates back in the 1970's!,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,5,Agree,1,NA,No,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,5,5,5,5,Neutral,1,Word of Mouth,No,I don't know/I'm not sure,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,66+,NA,NA,NA,NA,1,NA,NA,NA,NA,0-4 articles,Other,3
NA,1,1,NA,NA,NA,NA,NA,NA,NA,GVM Website,0,4,4,4,4,4,3,3,3,3,Agree,4,Email,Yes,It is currently engaging,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,1,"I do not recall receiving a printed version in the past, but would like to receive one.",36-49,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,4
1,1,1,NA,1,NA,NA,NA,NA,NA,Both,3,4,5,5,5,5,5,5,5,5,Agree,15,Link within printed Issue,No,It is currently engaging,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,1,I love the printed magazine. When one of my friends was highlighted in an article I gave them my copy. They were so happy.,66+,1,NA,NA,1,NA,NA,NA,NA,NA,5-10+ Articles,Alumni over 35,4
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,4,4,4,4,Agree,0,Link within printed Issue,No,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36-49,NA,NA,1,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,NA,NA,NA,NA,NA,NA,1,NA,NA,GVM Website,0,5,4,5,5,5,5,5,5,5,Agree,3,Email,No,Easier navigation,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,17-24,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,2
1,1,1,NA,NA,NA,1,NA,NA,NA,Print issues,2,3,4,4,4,4,4,4,4,4,Neutral,3,Link within printed Issue,Yes,It is currently engaging,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,4,3,3,4,4,4,4,Neutral,1,Email,No,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,36-49,NA,NA,NA,NA,1,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,NA,1,NA,NA,NA,I don't read the GVM,1,3,3,4,4,4,3,4,4,4,Neutral,2,Social Media,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,50-65,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,1,NA,NA,NA,NA,Both,3,3,3,3,3,3,3,4,4,4,Agree,0,Email,No,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,25-35,1,1,NA,NA,1,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,1,NA,NA,NA,NA,Both,2,3,5,5,4,4,4,5,4,4,Neutral,7,Email,No,It is currently engaging,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"I am overwhelmed by the amount of e-mails currently sent to me by GV offices. I am getting to the point where I am learning to just delete them, which is not good. When websites were new, they were special. Now they're becoming a new kind of 'litter.'  I would prefer it if GV would spend more time repairing decrepit buildings and making beautiful common spaces for students and faculty so that morale would improve that way, rather than trying to boost morale through documents that by celebrating select faculty/programs, necessarily bypass others--even when those others are just as essential to the university.",50-65,NA,NA,NA,NA,1,NA,NA,NA,NA,5-10+ Articles,Other,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,3,4,4,Neutral,0,Email,No,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,no,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't read the GVM,1,3,3,3,2,3,3,3,3,3,Neutral,1,Email,I don't know/I'm not sure,Larger variety of content,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,1,1,NA,NA,NA,Print issues,2,3,3,3,4,4,5,4,5,5,Agree,0,Social Media,No,I don't use the website,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,3
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,2,3,3,1,3,5,5,5,4,Neutral,0,Email,No,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,1,1,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,4,4,3,3,Neutral,4,Link within printed Issue,No,I don't know/I'm not sure,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,2
1,1,1,1,NA,NA,NA,NA,NA,NA,Both,3,5,5,5,5,5,5,5,5,5,Agree,15,Link within printed Issue,Yes,Easier navigation,NA,1,1,1,1,1,1,1,NA,1,NA,1,NA,50-65,1,NA,1,1,1,NA,1,NA,NA,5-10+ Articles,Alumni over 35,8
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Print issues,2,3,5,5,3,4,5,5,3,4,Agree,2,Email,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,"No, thank you",50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,1,NA,NA,NA,1,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,5,Agree,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,I am on a computer for too many hours each day - it's nice to read print.,66+,1,NA,NA,NA,1,NA,1,NA,NA,0-4 articles,Alumni over 35,3
NA,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,1,3,3,3,3,3,4,5,5,5,Neutral,0,Email,No,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,25-35,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,I don't read the GVM,0,3,3,3,3,3,3,3,3,3,Agree,1,Social Media,No,I don't use the website,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,36-49,NA,NA,NA,NA,1,NA,NA,NA,NA,0-4 articles,Other,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,2,4,5,4,4,5,5,4,5,5,Agree,3,Email,Yes,It is currently engaging,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,4,5,5,5,Agree,8,Email,Yes,I don't use the website,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,I'm going to try reading the GVM on line. Is it possible to sennd me a link to it when it comes out?,66+,NA,NA,NA,1,NA,NA,NA,NA,NA,5-10+ Articles,Other,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,3,3,3,3,3,3,5,5,5,5,Agree,2,Email,No,I don't know/I'm not sure,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,2
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Both,2,3,3,3,3,3,4,4,4,3,Neutral,2,Email,No,Easier navigation,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,2
1,1,NA,NA,1,NA,1,NA,NA,NA,Print issues,3,3,3,3,3,3,5,5,5,5,Agree,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,66+,NA,NA,NA,NA,NA,NA,1,1,Interested in GVSU,0-4 articles,Other,4
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,2,3,3,4,4,4,4,5,5,Agree,0,Email,I don't know/I'm not sure,I don't know/I'm not sure,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,3
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,GVM Website,1,5,5,5,5,5,5,5,5,5,Agree,2,Email,Yes,It is currently engaging,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,No,50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,2
NA,1,NA,NA,NA,1,NA,NA,NA,NA,I don't read the GVM,0,3,3,3,3,3,3,3,3,3,Neutral,0,Email,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,17-24,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,1,NA,1,NA,NA,1,NA,1,The Forum,Print issues,3,2,3,3,3,3,5,4,5,3,Neutral,0,Email,No,I don't know/I'm not sure,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,66+,NA,NA,NA,1,1,NA,1,NA,NA,0-4 articles,Other,2
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Both,1,5,5,5,5,5,5,5,5,5,Agree,4,Email,Yes,Larger variety of content,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,17-24,NA,1,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,5
1,NA,1,1,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,3,3,5,5,5,5,Neutral,0,Email,No,I don't know/I'm not sure,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Alumni over 35,3
NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Print issues,3,3,4,4,4,5,5,5,5,5,Agree,2,Link within printed Issue,No,Other,I rarely use the website.,1,1,1,1,1,NA,NA,1,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Alumni over 35,6
NA,1,1,NA,NA,NA,1,NA,NA,NA,Print issues,2,4,5,5,4,4,5,5,5,5,Agree,2,NA,Yes,It is currently engaging,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,4
1,NA,1,NA,NA,NA,1,NA,NA,NA,Both,3,3,4,3,2,3,5,1,5,4,Neutral,4,Link within printed Issue,No,Other,More coverage of the arts. Links to recorded performances.,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"I prefer to read the printed GV Magazine BUT you are shooting yourselves in the foot with the illegible type size! This latest issue, in particular, is terrible. I spent 4-5 minutes ADMIRING the Cover of this issue but could not read the articles due to font size. The magazine is quite beautiful and full of color BUT that legibility issue has GOT to be addressed.",66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,2,3,3,3,2,3,4,3,3,4,Disagree,1,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,1,3,3,1,1,4,5,5,2,Disagree,0,Social Media,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,I will not support GVSU because of the anti American values it is now holding regarding climate change and racism,66+,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
NA,1,NA,NA,NA,NA,NA,NA,NA,NA,GVM Website,0,4,5,4,5,5,5,5,5,5,Agree,7,Email,I don't know/I'm not sure,Other,Sometimes I just need to get off screens. A magazine is so comforting and welcoming and homey.,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,36-49,NA,NA,NA,1,NA,NA,NA,NA,NA,5-10+ Articles,Other,5
1,1,NA,NA,NA,NA,1,NA,NA,NA,Print issues,3,3,4,3,5,5,5,5,5,5,Agree,3,Social Media,No,I don't know/I'm not sure,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,36-49,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Alumni over 35,2
1,1,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,4,4,5,4,Neutral,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,66+,1,NA,NA,NA,NA,NA,1,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,1,1,NA,NA,NA,Print issues,2,3,3,3,3,3,4,4,3,3,Neutral,1,Link within printed Issue,No,I don't know/I'm not sure,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,"Make articles/info shorter in the magazine, use a few more pictures and always have links to full/more in-depth articles online.",50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,1
1,NA,NA,NA,NA,NA,1,NA,NA,NA,Print issues,2,3,3,5,4,5,4,5,5,5,Neutral,1,Social Media,No,I don't know/I'm not sure,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,50-65,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Alumni over 35,1
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Print issues,3,3,3,3,3,3,5,5,5,5,Agree,0,Email,I don't know/I'm not sure,I don't use the website,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,25-35,1,NA,NA,NA,NA,NA,NA,NA,NA,0-4 articles,Other,1
NA,NA,NA,NA,NA,NA,NA,NA,1,My student,I don't read the GVM,0,4,3,3,2,3,1,3,2,3,Disagree,0,Link within printed Issue,I don't know/I'm not sure,I don't use the website,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,50-65,NA,NA,NA,1,NA,NA,NA,NA,NA,0-4 articles,Other,1
